dataset_id,subset_id,text_id,output
inspec,uncontrolled,test_362,b tree batch construction;algorithm performance evaluation;database bulk loading;index structure;b tree page;page access;b tree insertion algorithm;disk accesses;relocation process;simulation
inspec,uncontrolled,test_363,control loops;time delays;critical times;controller decisions;observations;synthetic simultaneity
inspec,uncontrolled,test_364,multi agent constraint logic programming;multi agent systems;parameters;combinatorial problems;hard problems;constraint solving;distributed program execution;communicating sequential prolog processes
inspec,uncontrolled,test_365,self organizing feature maps;sea level prediction;supervised learning;kohonen networks;neurons;u matrices;visualization;hydrodynamic models;statistical model;nearest neighbor model;persistence model;verbal forecasts;sea level forecast service;federal maritime and hydrography agency;oceanographic situation;meteorological situation;learning vectors
inspec,uncontrolled,test_366,rail grade crossing investment selection;decision support system;federal railroad administration;metropolitan planning organizations;department of transportation;infrastructure projects;high speed rail grade crossing analysis tool;rail related intermodal software products;rail intermodal software products;cost benefit analysis
inspec,uncontrolled,test_367,meaning processing;human intellectual activity;linguistic activities;travel consultation dialogue system;user utterance understanding;information retrieval;information processing;language processing
inspec,uncontrolled,test_368,autonomous system;robot;autonomous behavior;intelligent behavior;animat;tuning;tests;robust system;biological model;cortex like automata;elementary functions;perceptive domain;associative domain;motor domain;learning rules;architecture;computational model;variable computation;variable exchange;links;regularity learning;simple environment;internal drives
inspec,uncontrolled,test_369,trademark dispute;uzi nissan;nissan com internet domain name;nissan motor company trademark;global internet;trademark law
inspec,uncontrolled,test_37,time domain response;frequency domain response;process control systems;overshoot;rise time;resonance peak;stability margin;proportional integral derivative controller;nominal stable process;suboptimal controller;h sub infinity pid controller;h sub pid controller;optimal control;maclaurin pid controller
inspec,uncontrolled,test_370,national governments;internet activity;online activities;public order protection;commercial laws enforcement;legal jurisdiction;consumer interests protection;internet sites blocking;lawsuits;internet treaties
inspec,uncontrolled,test_371,ballot box;mark sense balloting;automatic teller machine computer based voting system;atm kiosk style computer based voting systems;electronic voting;online voting
inspec,uncontrolled,test_373,tablet pc;microsoft;handheld computers;handwritten text;windows xp operating system;digitizing tablet;pen based computing
inspec,uncontrolled,test_374,horizontal waypoint guidance algorithm;line following guidance;waypoint line segments;lqr;linear quadratic regulator;optimal waypoint changing points;stability bound;ground speed changes;lyapunov stability theorem;unmanned flying vehicle;threat avoidance;terrain masking;attack directions;target location arrival time
inspec,uncontrolled,test_375,multiple broadband sources separation;multiple broadband sources tracking;uncorrelated sources;electromagnetic vector sensor;single em vector sensor;parallel spatial processors;preprocessing stage;adaptive second stage;signal to noise ratio;snr maximization;maximum snr;signal source location;parallel implementation;adaptive source enhancement
inspec,uncontrolled,test_376,recursive state estimation;multiple switching models;unknown transition probabilities;hybrid systems;continuous valued target states;discrete valued regime variable;finite state markov chain;random transition probabilities;dirichlet distributions;marginal posterior distribution;maneuvering target tracking
inspec,uncontrolled,test_377,matlab code;ambiguity functions plotting;radar signals;sparse matrix operations;pedagogical tool;radar courses;pulse compression;matched filter response;doppler shifted signal version
inspec,uncontrolled,test_378,incremental motion control;linear synchronous motor;trapezoidal velocity profile;multisegment sliding mode control;permanent magnet motor;servo drive system;field oriented control;multisegment switching surfaces;motor dynamics
inspec,uncontrolled,test_379,feedforward maximum power point tracking;pv systems;fuzzy controller;interleaved dual boost converter feed;photovoltaic system;tracking algorithm;duty ratio;solar cell array voltage;solar insolation;feedforward loop;error signal;instantaneous array voltage;reference voltage;off line trained neural network;back propagation algorithm;fuzzy feedforward peak power tracking effectiveness
inspec,uncontrolled,test_38,p id standard;principal document;process controlled;isa;isa standard
inspec,uncontrolled,test_380,quantitative speed control;srm drive;fuzzy adapted inverse model;switched reluctance motor;nonlinear dynamic behavior;two degree of freedom structure;speed dynamic response;regulation control requirements;reference model;command feedforward controller;inverse plant model;tracking response;system parameters;operating conditions;control specifications;fuzzy control scheme;model following tracking error;disturbance cancellation controller
inspec,uncontrolled,test_381,robust fuzzy controlled photovoltaic power inverter;taguchi method;tuned scaling factors;transient response;steady state error;system robustness;output scaling factors;grid connection mode;stand alone mode;load variations;microcontroller;adaptivity;feasibility
inspec,uncontrolled,test_382,robust wavelet neuro control;linear brushless motors;wavelet basis function network;lbdcm;stability robustness;position tracking;external disturbances;nonlinear friction force;payload variation;motion control;state feedback component;learning feedback component;attenuation effect;friction force;lubrication
inspec,uncontrolled,test_383,outlier resistant adaptive matched filtering;covariance matrix estimate;maximum likelihood estimation setting;steering vector;sample matrix inversion;fast maximum likelihood;censoring algorithms;reiterative censored fast maximum likelihood
inspec,uncontrolled,test_384,brightness independent start up routine;star trackers;initial attitude acquisition;on board database;star catalog generation preprocessing;gyroless spacecraft;minimum star brightness;charge coupled device photodetector;reliability;boresight axis
inspec,uncontrolled,test_385,multiple model adaptive estimation;filter spawning;partial actuator failures;vista f;truth model;six degree of freedom simulation;calspan;in flight simulator;test aircraft;flight control systems;general dynamics;linearized models;mmae;partial failures;conditional probability;no failure hypothesis
inspec,uncontrolled,test_386,maternal cardiac interference removal;simple signal space projection;noise removal;signal subspace preservation;fetal magnetocardiography;spatial filtering;interference template;raw signal;template scaling;modified matched filter;maternal cardiac interference
inspec,uncontrolled,test_387,brain computer interface with high transfer rates;phone numbers input;steady state visual evoked potential;illuminated buttons;system performance improvement;virtual telephone keypad;frequency coded ssvep;mobile phone ringing;computer monitor
inspec,uncontrolled,test_388,noninvasive myocardial activation time imaging;electrodiagnostics;activation time imaging;l curve method;noninvasive electrocardiography;tikhonov regularization;gauss newton approach;individual optimal regularization parameter;catheter laboratory;clinical conditions;iteration steps;heart surface;regularization procedure;inverse algorithm;clinical ecg mapping data
inspec,uncontrolled,test_389,photic synchronization scenarios;event related desynchronization;frequency domain characterization;time domain characterization;biomedical signal analysis;kalman smoother;eeg analysis;bayesian nonstationary autoregressive models;linear dynamical system;variational bayesian algorithm;time varying coefficients
inspec,uncontrolled,test_39,supervisory control design;hybrid systems;events detection fuzzy;oxichlorination reactor;linguistic model;complex relations;process variables;process events;expert knowledge;process operation;control actions;membership functions;vinyl monomer plant;reactor stability;raw material consumption;discrete events systems;reactive systems;finite state machines
inspec,uncontrolled,test_390,respiratory movements;automated breath detection;postprocessing;inspiration;expiration;automated algorithm;human experts;entire night recordings;uncalibrated rib cage;abdominal movement recordings;infant sleep data;adult respiratory volume data;long duration signals;feedforward backpropagation artificial neural networks;ms;ms
inspec,uncontrolled,test_391,model selection;electromagnetic source analysis;noise settings;residual variance;wald test;adjusted hotelling s test;empirical data;vefs;meg source analysis;eeg source analysis;goodness of fit;source localization;visual evoked fields
inspec,uncontrolled,test_392,time varying properties;sprague dawley rats;wistar rats;long evans rats;whole kidney;single nephron;renyi entropy;spontaneous arterial pressure fluctuations;hypertensive rats;normotensive rats;renal autoregulatory mechanisms;broad band forced arterial blood pressure fluctuations;single nephron renal blood flow;spontaneous oscillations
inspec,uncontrolled,test_393,class distortion measure;nonsmooth optimization problem;simultaneous perturbation stochastic approximation method;cluster analysis;randomization procedure;correlation method;electrodiagnostics;ecg signals compression;distortion measure;ecg cycles
inspec,uncontrolled,test_394,human intestines;intestinal microflora;molecular methods;observing power;system complexity;microbial ecology;parallel computing;host microflora interactions;quantitative theory;mimics project;complex microbial ecosystem
inspec,uncontrolled,test_395,conformal mapping design tools;coaxial couplers;complex cross section;coaxial waveguides;schwarz christoffel toolbox;public domain matlab package;slotted coaxial cables;symmetrical couplers;circular inner conductors;polygonal inner conductors;external shields;metallic diaphragms;nonsymmetrical couplers;numerical conformal transformations
inspec,uncontrolled,test_396,convolution based time domain approach;global photonic circuit simulation;physical device model;gaas msm photodetector;millimeter wave photodetector;photomixer;mm wave embedding circuit;optical responsivity;bandwidth;convolution based global simulation;gaas
inspec,uncontrolled,test_397,lossy nonuniform transmission lines;differential quadrature method;numerical approximation technique;frequency domain telegrapher pde;partial differential equations;algebraic equations;interconnects;multiport models;multiconductor transmission lines;rationalization process;time domain model
inspec,uncontrolled,test_398,unconditionally stable fetd method;finite element time domain method;global electromagnetic analysis;global em analysis;active nonlinear microwave circuits;nyquist sampling criterion;time step size;pml truncation;perfectly matched layers;anisotropic pml absorbing material;fetd lattices truncation;waveguide;microstrip line;microwave amplifier;mesh flexibility;simulation accuracy;computation time reduction
inspec,uncontrolled,test_399,lv dram sensing scheme;low voltage sensing scheme;offset cancellation sense amplifier scheme;bitline sensing scheme;low power dissipation;low voltage cmos compatibility;data retention time;memory cell;differential amplifier configuration;power consuming refresh operations;sensing margin;v
inspec,uncontrolled,test_4,telecom industry;insider investment
inspec,uncontrolled,test_40,tuning method;pid controller;proportional integral derivative controller;genetic algorithm;controller design method;process dynamics;autotuner
inspec,uncontrolled,test_400,low power rendering engine;three dimensional rendering engine;mobile pda chip;mobile personal digital assistant chip;embedded dram macros;pixel parallel rendering logic;reconfigurable bus;low power consumption;polygon dependent access;line block mapping;read modify write data transaction;cmos embedded memory logic technology;graphics rendering;mw;mbit;gb s;micron
inspec,uncontrolled,test_401,high conversion rate dac;high resolution dac;oversampling dac;digital to analog converter;cmos technology;direct digital modulation;differential quad switching;signal to noise ratio;snr;v;micron
inspec,uncontrolled,test_402,phase frequency detectors;fast frequency acquisition;cmos process;clock generator;latch based pfd architecture;phase locked loop;gsamples s pll;pass transistor dff pfd architecture;ghz;ghz;micron
inspec,uncontrolled,test_403,hv transistor scaling circuit techniques;high density nor flash memories;negative gate channel erasing flash memories;level shifter;low operating voltage shifter;high voltage drivers;high voltage generator;path gate logic;hv generator;low noise;low ripple voltage;high coupling ratio cell technology
inspec,uncontrolled,test_404,four way set associative memory;two level cmos cache memory;cache memory architecture;wordline bitline oriented tag compare;sense wordline bitline amplifiers;tag sense amplifiers;eight transistor tag cell;ten transistor memory cell;shrunk logic swing memory cell;ground floating data sense amplifier;high speed operation;low voltage vlsi system applications;low power vlsi system applications;v;kbit;mhz;mw;v;micron;ns;ns
inspec,uncontrolled,test_405,spatial relations learning;inductive logic programming system;spatial relations;function free horn clause descriptions
inspec,uncontrolled,test_406,windows xp fast user switching;multiple user logon access;operating systems;multiple user accounts;terminal services;terminal server;remote desktop
inspec,uncontrolled,test_407,net framework sdk;runtime code generation;regex class;net common language runtime;assemblies;types;system reflection emit namespace;reflection emit
inspec,uncontrolled,test_408,net obfuscation;intellectual property;reverse engineering
inspec,uncontrolled,test_41,controller performance analysis;lqg benchmark;linear quadratic gaussian benchmark;closed loop data;subspace matrices;deterministic inputs;stochastic inputs;univariate systems;multivariate systems;profit analysis;feedforward control;state space model
inspec,uncontrolled,test_410,lossy spice models;realistic averaged simulations;state space averaging technique;switch waveforms analysis;damping effects;boost voltage mode application;ohmic losses;dc transfer function
inspec,uncontrolled,test_411,dc dc power convertor design;power supply design;electronic components;magnetic components;cad cae software;flyback power convertor topology;prototyping costs
inspec,uncontrolled,test_412,virtual reality;disability awareness teaching;children;accessibility;virtual wheelchair;collaborative research methodology;mobility impairments;software beta testing;collaborative software development;computer aided instruction;software effectiveness;gender
inspec,uncontrolled,test_413,white space features;web based instruction;presentation;online educational materials;table borders;text vertical spacing;internet
inspec,uncontrolled,test_414,interpersonal relationships;telecommunications;student communication link;e mail;computer mediated communications;student attitudes;computers in education course;educational technology
semeval,author,test_C_1,dht;md;discoveri;uddi;grid comput;web servic
semeval,author,test_C_14,deploy;exposur;sensor network;collabor target detect;valu fusion
semeval,author,test_C_17,sip;confer server;real time audio;vce;voip;simultan speaker
semeval,author,test_C_18,internet worm;swarm worm;swarm intellig;emerg behavior;malwar
semeval,author,test_C_19,dynam protocol replac;modular;protocol framework
semeval,author,test_C_20,virtual server;storag;data center migrat
semeval,author,test_C_22,mobjex;metric collect;mobil object;adapt
semeval,author,test_C_23,gridftp;globu;data grid;grid comput;replica select;co alloc;data transfer
semeval,author,test_C_27,laser;event distribut;wireless sensor network;local
semeval,author,test_C_28,task alloc;bioinformat;grid comput
semeval,author,test_C_29,grid rpc system;conflex g;comput chemistri;conform space search;omnirpc;grid comput
semeval,author,test_C_3,self adapt;grid comput
semeval,author,test_C_30,bandwidth;peer to peer;overlai
semeval,author,test_C_31,;apocrita;file share;jxta;peer to peer
semeval,author,test_C_32,fine grain share;cooper cach;transact;wide area network;object storag system;fault toler
semeval,author,test_C_33,negoti;context provid;context awar
semeval,author,test_C_34,hierarch hypercub model;pairwis kei;kei pool;kei predistribut;sensor network
semeval,author,test_C_36,administr domain;secur publish subscrib system;distribut access control;attribut encrypt
semeval,author,test_C_38,congest control;peer to peer stream
semeval,author,test_C_4,queue manag;differenti servic;voic over ip;loss metric;loss conceal;object speech qualiti measur;loss sensit
semeval,author,test_C_40,visibl model;object pop problem;object stream;spatial index
semeval,author,test_C_6,distribut content manag;continu media storag
semeval,author,test_C_8,ot;group editor;context base ot;oper context;consist mainten;undo;distribut applic
semeval,author,test_C_86,strateg behavior;resourc alloc;market base system
semeval,author,test_C_9,resourc manag;adapt;fragment object;grid comput
semeval,author,test_H_10,document cluster;regular
semeval,author,test_H_11,imag retriev;relev feedback;activ learn
semeval,author,test_H_12,web summari;snippet gener;document cach
semeval,author,test_H_13,web search;snippet;queri log;summar
semeval,author,test_H_14,user studi;search destin;enhanc web search
semeval,author,test_H_16,web search;queri log;cach;inform retriev system
semeval,author,test_H_17,web search engin;invert index;prune;correct guarante
semeval,author,test_H_18,topic align;share topic detect;term weight;topic segment;multipl document;mutual inform
semeval,author,test_H_19,featur categor;event detect;gaussian;dft
semeval,author,test_H_2,person web search;keyword extract;keyword co occurr;desktop profil;queri expans
semeval,author,test_H_20,topic detect and track;name entiti;real time index;new event detect
semeval,author,test_H_21,queri classif;web search;blind relev feedback
semeval,author,test_H_24,advanc search featur;queri syntax;expert search
semeval,author,test_H_25,queri expans;interact retriev
semeval,author,test_H_26,machin learn for inform retriev;support vector machin;rank
semeval,author,test_H_29,queri expans;pseudo relev feedback
semeval,author,test_H_3,term relat;domain model;queri context;languag model
semeval,author,test_H_30,queri expans;inform retriev;markov random field
semeval,author,test_H_31,term depend smooth;poisson process;formal model;languag model;queri gener
semeval,author,test_H_32,definit question answer;human interest
semeval,author,test_H_4,person inform manag;user evalu
semeval,author,test_H_5,passag rank;evalu methodolog;ﬂexibl user feedback;adapt filter;util base distil;novelti detect;unifi framework
semeval,author,test_H_7,person;recommend system;bayesian hierarch model;em algorithm;inform filter
semeval,author,test_H_8,test collect;reusabl;inform retriev;evalu
semeval,author,test_H_9,search engin log;search result organ;interest aspect
semeval,author,test_I_1,reactiv and delib architectur;formal model of agenc;agent
semeval,author,test_I_10,multi agent learn
semeval,author,test_I_11,emot;dynam;evolut;swarm intellig;digit pheromon;predict;plan recognit;plan infer;bdi
semeval,author,test_I_12,adjust autonomi;interrupt manag
semeval,author,test_I_14,peer to peer inform retriev;distribut search control;multi agent learn
semeval,author,test_I_15,depend;scalabl;artifici social system;perform;robust
semeval,author,test_I_16,public displai;bid agent;auction
semeval,author,test_I_18,task and resourc alloc;cooper and teamwork;coordin;multiag system;cooper distribut problem solv
semeval,author,test_I_19,market effici;vickrei auction;simultan auction
semeval,author,test_I_20,power index;vote;comput complex
semeval,author,test_I_21,artifici social system;social network;cognit model
semeval,author,test_I_22,share belief map;human center teamwork;multi parti commun;cognit model
semeval,author,test_I_26,match;two side search
semeval,author,test_I_29,multi agent schedul;agent architectur
semeval,author,test_I_30,resourc;comput complex;task alloc;social network;agent
semeval,author,test_I_31,modal logic;prefer aggreg;judgment aggreg
semeval,author,test_I_32,modal logic;multiag system;agent
semeval,author,test_I_33,norm;organiz structur;institut;logic
semeval,author,test_I_34,artifici social system
semeval,author,test_I_35,electron institut;organis;norm conflict;coordin;regul multi agent system
semeval,author,test_I_4,multi link negoti;negoti chain;flexibl
semeval,author,test_I_5,self organis;resourc alloc;distribut control
semeval,author,test_I_6,social reason;agent commun languag
semeval,author,test_I_7,commit;game theori;extort;multiag system
semeval,author,test_I_9,logic and formal model of agenc and multi agent system;agent commun languag and protocol
semeval,author,test_J_1,budget balanc;extern competit;trade reduct;intern competit
semeval,author,test_J_10,reput mechan;onlin review
semeval,author,test_J_11,market;trade network;algorithm game theori
semeval,author,test_J_13,hypertre decomposit;combinatori auction;hypergraph
semeval,author,test_J_14,graphic game;approxim scheme;nash equilibrium
semeval,author,test_J_15,multiattribut auction;prefer handl;auction
semeval,author,test_J_17,schedul;approxim algorithm;mechan design
semeval,author,test_J_18,mediat;equilibrium;auction
semeval,author,test_J_2,mechan design;vickrei clark grove mechan;payment redistribut
semeval,author,test_J_20,branch and price;barter;column gener;match;exchang;kidnei;transplant
semeval,author,test_J_21,inform market;strateg analysi;dpm;project game;msr;predict market
semeval,author,test_J_22,express bet;order match;comput complex;predict market
semeval,author,test_J_23,frugal;vertex cover;auction
semeval,author,test_J_25,hedg;gambl;comput complex of match;compound secur market;trade in financi instrument base on logic formula;inform aggreg;bet;specul;risk alloc;combinatori bet
semeval,author,test_J_26,princip agent model;agenc theori;incent;con
semeval,author,test_J_27,machin learn;fat shatter;reveal prefer
semeval,author,test_J_28,strategyproof;multi unit auction;approxim algorithm
semeval,author,test_J_3,optim;bid;sponsor search;auction
semeval,author,test_J_30,mechansm design;singl cross condit;commun complex;implement
semeval,author,test_J_31,bayesian game;commit;leadership;stackelberg;nash equilibrium;normal form game;game theori
semeval,author,test_J_32,ppad complet;graphic game;nash equilibrium
semeval,author,test_J_4,search engin;keyword auction;sponsor search
semeval,author,test_J_7,contagion on network;algorithm game theori;diffus of innov
semeval,author,test_J_8,network design;price of anarchi;strong price of anarchi;cost share game;coalit;nash equilibrium;strong equilibrium;game theori
semeval,author,test_J_9,converg to equilibrium;effici market hypothesi;inform aggreg;distribut inform market;market comput;ration expect
semeval,reader,test_C_1,case insensit search;uddi registri;longest avail prefix;distribut web servic discoveri architectur;uddi;bamboo dht code;queri;dht base uddi registri hierarchi;autonom control;scalabl issu;qo base servic discoveri;soft state;grid servic discoveri;deploy issu
semeval,reader,test_C_14,sensor field;sequenti deploy;target decai;sensor network;target detect;path exposur;random sensor placement;number of sensor;minimum exposur
semeval,reader,test_C_17,packet switch network;loud number;virtual conferenc environ;confer server;partial mix;voic activ detect;voip conferenc system;suffici of three simultan speaker;audio servic framework;vad techniqu
semeval,reader,test_C_18,zachik;prng method;intrus detect;local commun mechan;swarm worm;countermeasur system;emerg intellig;distribut intellig;pre gener target list;malwar;slammer worm
semeval,reader,test_C_19,stack;protocol framework;servic interfac;distribut system;repli;commun;event base framework;network;modul;distribut algorithm;request
semeval,reader,test_C_20,synchron replic;storag replic;asynchron replic;voip;voic over ip;databas;internet base servic;lan;wan;virtual server;network support;storag;data center migrat
semeval,reader,test_C_22,proxi;measur;mobil object framework;mobjex;metric collect;object orient applic;data;perform and scalabl;propag and deliveri;java;metricscontain;framework
semeval,reader,test_C_23,larg dataset;data grid applic;co alloc strategi;replica;co alloc;perform;distribut resourc;replic;resourc manag protocol;server
semeval,reader,test_C_27,local error;local;rang base local;local techniqu;accuraci;rang free scheme;distribut;sensor network;perform;spotlight system;wireless sensor network;transmiss
semeval,reader,test_C_28,bioinformat;heterogen non dedic platform;grid environ;pss;packageblast;packag weight adapt self schedul;comput biologi;biolog sequenc comparison;segment genet databas;grid comput;genom project;adapt multi polici grid servic;blast search;task alloc
semeval,reader,test_C_29,rpc modul;grid rpc system;conflex g;molecular mechan;automat initializ modul;conform space search;initi procedur;omnirpc;mpu;grid comput;pc cluster;bio molecul
semeval,reader,test_C_3,grid environ;network link;heterogen of resourc;idl time of the processor;divid and conquer;high bandwidth local area network;commun time;homogen parallel environ;degre of parallel;overload resourc;lower bandwidth wide area network;grid comput;parallel comput;resourc select
semeval,reader,test_C_30,overlai mesh;tfrc;bullet;ip multicast;ransub;overlai network;larg file transfer;data dissemin;content deliveri;peer to peer;multipoint commun;high bandwidth data distribut;real time multimedia stream;bandwidth probe
semeval,reader,test_C_31,apocrita;distribut index;search;file share system;idl queri;jxta;intranet;peer to peer;document;author;peer to peer distribut model;incom file;index file
semeval,reader,test_C_32,optimist system;buddycach;peer fetch;cooper web cach;collabor strong consist applic;fine grain share;fault toler properti;multi user benchmark;transact;wide area network;object storag system;domin perform cost
semeval,reader,test_C_33,negoti;persuas argument;context provid;concret negoti model;distribut applic;context awar;pervas comput;context awar comput;reput;qualiti of context
semeval,reader,test_C_34,hierarch hypercub model;cluster base distribut model;secur;kei pool;kei predistribut;sensor network;polynomi kei;pairwis kei establish algorithm;high fault toler;node code;encrypt
semeval,reader,test_C_36,multi domain;congest charg servic;encrypt;perform;secur publish subscrib system;overal commun overhead;distribut system distribut applic;multipl administr domain;distribut access control;attribut encrypt
semeval,reader,test_C_38,pro;measur;receiv driven parent select;proper subset of parent peer;distribut system;peer to peer stream;design;gossip base peer discoveri;congest control;receiv driven approach;receiv driven overlai;effici overlai structur
semeval,reader,test_C_4,end to end model;intra flow loss control;network support for real time multimedia;sampl base codec;end to end loss recoveri;qualiti of servic;frame base codec;voip traffic;loss recoveri and control;gener markov model;queue manag algorithm;packet level metric;sensit of voip traffic;loss sensit
semeval,reader,test_C_40,object pop;real time visibl test;object initi view model;edg index;spatial databas;mutabl virtual content;spatial index method;dynam virtual environ;game base applic;spatial extens
semeval,reader,test_C_6,carrier grade spectrum manag;spectrum content manag system;uniform resourc locat;network enabl dvr;polici manag;applic program interfac;high perform databas system;content distribut network;home network scenario;continu media storag
semeval,reader,test_C_8,exclus transform;document state;cot;context base ot;invers cluster;concurr relat;vector represent of oper context;oper transform;causal depend;transform oper;origin oper;concurr condit;histori buffer;invers oper
semeval,reader,test_C_86,sensornet testb;mirag system;combinatori auction;batch schedul;distribut system;market base system;resourc alloc system;ration;distribut applic;auction base scheme;strateg behavior;node hour price;usabl overhead
semeval,reader,test_C_9,resourc;eda;home environ;local limit;global limit;infrastructur;resourc manag;long term servic;client;decentr adapt servic;node
semeval,reader,test_H_10,document cluster;regular;manifold;function estim;specifi search;cluster hierarchi;hierarch method;partit method;label predict;global regular;spectrum
semeval,reader,test_H_11,label;relev feedback;imag represent;top return imag;activ learn;intrins geometr structur;optim experiment design;patten recognit;contentbas imag retriev;precis rate;least squar regress model
semeval,reader,test_H_12,ram;precomput final result page;vbyte code scheme;semi static compress;document cach;perform;document compact;web summari;snippet gener;search engin;special purpos filesystem;link graph measur;text fragment
semeval,reader,test_H_13,caption featur;human factor;queri log;signific word;clickthrough pattern;clickthrough invers;queri term match;queri re formul;snippet;extract summar;web search behavior
semeval,reader,test_H_14,web search interact;popular destin;retriev perform;relat queri;lookup base approach;improv queri;log base evalu;queri trail;session trail;inform seek experi
semeval,reader,test_H_16,answer and post list;remot server layer;web search engin;data access hierarchi;distribut of the queri;cach queri result;disk layer;static cach;dynam cach;effect of static cach;queri log;effici cach system;cach post list
semeval,reader,test_H_17,prune index;larg scale invert index;degrad of result qualiti;web search engin;queri load;prune base perform optim;top search result;onlin search market;optim size;result comput algorithm;prune techniqu;top match page
semeval,reader,test_H_18,multi document segment;local and sequenti inform of document;share topic;wmu;term weight;cue term;topic segment;optim boundari;singl document segment;topic detect;singl document;track;multipl document;perform of topic segment;stop word
semeval,reader,test_H_19,text stream;event detect;word trajectori;topic track;word signal;time seri;aperiod event;spectral analysi;period event;new stream;topic detect
semeval,reader,test_H_2,extens empir analysi;output rank;short keyword queri;global co occurr statist;adapt algorithm;person inform repositori;person search framework;signific improv;web queri;search output;addit queri keyword;expans process;qualiti;granular level;static expans approach;web retriev;ambigu queri;variou featur of each queri;term and compound level analysi;extern thesauru
semeval,reader,test_H_20,volum of new;term reweight approach;statist;new index tree;term weight;baselin system;linguist data consortium;new event detect;stream of new stori;train data;exist system;ned accuraci;name entiti reweight mode;class of stori
semeval,reader,test_H_21,queri classif;relev feedback;crawl;vote scheme;search advertis;machin learn;inform retriev;affin score;condit probabl;topic taxonomi;search engin;adapt
semeval,reader,test_H_24,search behavior;navig behavior;relev feedback;search success;search strategi;advanc syntax;queri;toler latenc;search engin;relev;relev inform
semeval,reader,test_H_25,interact adhoc search;term base feedback;retriev perform;inform retriev;probabl;queri model;languag model;present term;queri expans process;kl diverg
semeval,reader,test_H_26,supervis learn;machin learn;learn techniqu;probabl;rank retriev system;relax of map;optim solut;mean averag precis;loss function;inform retriev system;surrog measur
semeval,reader,test_H_29,feedback model;feedback distribut;posterior distribut;probabl distribut;enhanc feedback model;inform retriev;estim uncertainti;risk;queri expans;languag model;feedback method;pseudo relev feedback;vector space base algorithm
semeval,reader,test_H_3,domain of interest;domain model;queri specif context;user centric on;inform need;word sens disambigu;problem of knowledg ambigu;user profil;util of gener knowledg;googl person search;context factor;search context;context independ;radic solut;domain knowledg;context inform
semeval,reader,test_H_30,;languag model framework;relev feedback;mrf model;document rout;web search;relev distribut;inform retriev;languag model approach;mrf;queri expans;pseudo relev feedback;languag model queri expans techniqu;ad hoc retriev;robust queri expans techniqu;rocchio algorithm
semeval,reader,test_H_31,speech recognit;multivari bernoullu distribut;perterm smooth;poisson distribut;two stage smooth;multinomi distribut;homogen poisson process;term frequenc;new term depend smooth algorithm;vocabulari set;singl pseudo term;queri gener probabilist model
semeval,reader,test_H_32,comput of human interest;uniqu qualiti;sentenc fragment;manual labor;inform nugget;human reader;baselin system;lexic pattern;new corpu;surpris factor;question topic;us of linguist;interest;extern knowledg;interest nugget
semeval,reader,test_H_4,measur;privaci issu;human factor;email messag;naturalist approach;individu collect;person inform manag;re find inform;laboratori base studi;experiment;taxonomi
semeval,reader,test_H_5,passag rank;answer kei;nugget match rule;adapt filter;tempor order document;new evalu methodolog;unifi framework;ndcg metric;ad hoc retriev;novelti detect;util base inform distil
semeval,reader,test_H_7,recommend system;ir;paramet;linear regress;learn techniqu;em algorithm;model;classif;rate;collabor filter;content base
semeval,reader,test_H_8,distribut of relev;inform retriev;rtc;reusabl;evalu;mtc;lowerest confid comparison;expect;varianc;relev judgement
semeval,reader,test_H_9,centroid prototyp;centroid base method;rank function;clickthrough;pairwis similar graph;retriev model;past queri;suffix tree cluster algorithm;similar threshold paramet;search result snippet;mean averag precis;monothet cluster algorithm;cosin similar;reciproc rank;cluster view;histori collect;ambigu;star cluster algorithm;pseudo document;meaning cluster label;log base method
semeval,reader,test_I_1,task;cleanup method;deal;intellig agent;goal construct;goal;abort method;oper semant;failur
semeval,reader,test_I_10,multi agent learn;synchron;collabor concept learn;ma consist;increment learn;knowledg;learn process;updat mechan;agent
semeval,reader,test_I_11,emot;intern state;agent s goal;behavior evolut and extrapol;futur behavior;disposit;agent behavior predict;agent reason;nonlinear dynam system;pheromon flavor;extern behavior
semeval,reader,test_I_12,paramet estim;learn mechan;select share;multi agent distribut system;probabilist paramet;fast pace environ;inform share;decis make;agent
semeval,reader,test_I_14,learn algorithm;rout decis;util;queri;rout polici;peer to peer inform retriev system;network;reinforc learn;distribut search algorithm
semeval,reader,test_I_15,knn approach;peer to peer system;cooper agent;myopic algorithm;decentr partial observ markov decis process;peer to peer search network;gradient search scheme;decentr control;inform search and share;dynam and larg scale network;social network
semeval,reader,test_I_16,bluetooth;distribut artifici intellig;bluscreen;experiment public advertis system;advanc bid agent;centralis optim alloc;probabilist model;decentralis multi agent auction mechan;decis theoret approach;independ poisson process;stochast optimis algorithm
semeval,reader,test_I_18,task and resourc alloc;inform system applic;satellit swarm;teamag;commun and negoti;dip;reactiv decis rule;prospect ant;multiag system;on board plan;objectag architectur
semeval,reader,test_I_19,simultan second price auction;market effici;vickrei auction;optim bid strategi;onlin market;non decreas valuat distribut;social and behavior scienc;perfect substitut;utilitymaximis strategi;multiag system;global bid agent
semeval,reader,test_I_20,social choic theori;multiag applic;network flow game;vote theori;analysi of algorithm and problem complex;autom agent vote;prefer aggreg;connect game;probabilist model;banzhaf power index
